algo,value,runtime_s,nodes_generated,nodes_explored,pruning_ratio,first_opt_node,memory_peak_mb,opt_known,opt_value,opt_time_s,correct,capacity,n,sum_w,timeout,error,class,sample,seed
bb_basic,1087,0.007920899995951913,1280,1280,0.0,26,0.00263214111328125,True,1087,0.0014499999961117283,True,500,25,1107,False,,ProbingBenefit,5,1190156
bb_enhanced,1087,0.029842300005839206,1282,1282,0.0,971,0.12389373779296875,True,1087,0.0014499999961117283,True,500,25,1107,False,,ProbingBenefit,5,1190156
bb_basic,854,0.009718999994220212,1541,1541,0.0,26,0.00302886962890625,True,854,0.0017451999883633107,True,500,25,936,False,,ProbingBenefit,6,1255693
bb_enhanced,854,0.03911460000381339,1541,1541,0.0,1107,0.17551422119140625,True,854,0.0017451999883633107,True,500,25,936,False,,ProbingBenefit,6,1255693
bb_basic,913,0.000461199990240857,53,53,0.0,26,0.0027008056640625,True,913,0.00147570000262931,True,500,25,1076,False,,ProbingBenefit,7,1321230
bb_enhanced,913,0.0017604000022402033,72,72,0.0,42,0.0093231201171875,True,913,0.00147570000262931,True,500,25,1076,False,,ProbingBenefit,7,1321230
bb_basic,913,0.00045640001189894974,52,52,0.0,26,0.00276947021484375,True,913,0.0015060000005178154,True,500,25,1006,False,,ProbingBenefit,8,1386767
bb_enhanced,913,0.0037829999928362668,157,157,0.0,92,0.02101898193359375,True,913,0.0015060000005178154,True,500,25,1006,False,,ProbingBenefit,8,1386767
bb_basic,913,0.0006570999976247549,100,100,0.0,26,0.00270843505859375,True,913,0.0014822999946773052,True,500,25,932,False,,ProbingBenefit,9,1452304
bb_enhanced,913,0.004677599994465709,191,191,0.0,108,0.0281829833984375,True,913,0.0014822999946773052,True,500,25,932,False,,ProbingBenefit,9,1452304
bb_basic,1068,0.0021859999978914857,384,384,0.0,26,0.00279998779296875,True,1068,0.0015525999915553257,True,500,25,1019,False,,ProbingBenefit,10,3545912
bb_enhanced,1068,0.008320399996591732,384,384,0.0,286,0.03527069091796875,True,1068,0.0015525999915553257,True,500,25,1019,False,,ProbingBenefit,10,3545912
bb_basic,932,0.01069790001201909,1697,1697,0.0,26,0.00279998779296875,True,932,0.0015219000051729381,True,500,25,994,False,,ProbingBenefit,11,3611449
bb_enhanced,932,0.011826699992525391,491,491,0.0,348,0.05304718017578125,True,932,0.0015219000051729381,True,500,25,994,False,,ProbingBenefit,11,3611449
bb_basic,854,0.005031199994846247,792,792,0.0,26,0.00274658203125,True,854,0.001469599999836646,True,500,25,931,False,,ProbingBenefit,12,3676986
bb_enhanced,854,0.019390199988265522,797,797,0.0,573,0.08687591552734375,True,854,0.001469599999836646,True,500,25,931,False,,ProbingBenefit,12,3676986
bb_basic,775,0.011634900001809001,1894,1894,0.0,26,0.00287628173828125,True,775,0.0014703999913763255,True,500,25,945,False,,ProbingBenefit,13,3742523
bb_enhanced,775,0.047918200012645684,1908,1908,0.0,1359,0.2257537841796875,True,775,0.0014703999913763255,True,500,25,945,False,,ProbingBenefit,13,3742523
bb_basic,796,0.0006645000103162602,59,59,0.0,26,0.00290679931640625,True,796,0.0015424000011989847,True,500,25,917,False,,ProbingBenefit,14,3808060
bb_enhanced,796,0.0018477999983588234,72,72,0.0,42,0.00931549072265625,True,796,0.0015424000011989847,True,500,25,917,False,,ProbingBenefit,14,3808060
bb_basic,970,0.006404499989002943,1048,1048,0.0,26,0.0027008056640625,True,970,0.0014691999967908487,True,500,25,1065,False,,ProbingBenefit,15,3873597
bb_enhanced,970,0.024367400008486584,1039,1039,0.0,792,0.097137451171875,True,970,0.0014691999967908487,True,500,25,1065,False,,ProbingBenefit,15,3873597
bb_basic,951,0.004343599997810088,707,707,0.0,26,0.00296783447265625,True,951,0.0015220999921439216,True,500,25,954,False,,ProbingBenefit,16,3939134
bb_enhanced,951,0.017270700001972727,711,711,0.0,516,0.0753326416015625,True,951,0.0015220999921439216,True,500,25,954,False,,ProbingBenefit,16,3939134
bb_basic,1069,0.0009182999929180369,147,147,0.0,26,0.00279998779296875,True,1069,0.0015553000121144578,True,500,25,1037,False,,ProbingBenefit,17,4004671
bb_enhanced,1069,0.0027145000058226287,114,114,0.0,65,0.0155792236328125,True,1069,0.0015553000121144578,True,500,25,1037,False,,ProbingBenefit,17,4004671
bb_basic,1048,0.002391800007899292,396,396,0.0,26,0.00293731689453125,True,1048,0.001489899994339794,True,500,25,915,False,,ProbingBenefit,18,4070208
bb_enhanced,1048,0.008766099999775179,403,403,0.0,291,0.04146575927734375,True,1048,0.001489899994339794,True,500,25,915,False,,ProbingBenefit,18,4070208
bb_basic,1029,0.005118499990203418,847,847,0.0,26,0.00296783447265625,True,1029,0.00151940000068862,True,500,25,974,False,,ProbingBenefit,19,4135745
bb_enhanced,1029,0.019224599993322045,805,805,0.0,587,0.08541107177734375,True,1029,0.00151940000068862,True,500,25,974,False,,ProbingBenefit,19,4135745
bb_basic,1107,0.003220900005544536,526,526,0.0,31,0.00347900390625,True,1107,0.0017982999997911975,True,500,30,1145,False,,ProbingBenefit,0,141571
bb_enhanced,1107,0.0122247000108473,530,530,0.0,408,0.04730224609375,True,1107,0.0017982999997911975,True,500,30,1145,False,,ProbingBenefit,0,141571
bb_basic,1166,0.039695699990261346,6193,6193,0.0,31,0.00372314453125,True,1166,0.0017554999940330163,True,500,30,1118,False,,ProbingBenefit,1,207108
bb_enhanced,1166,0.16784360000747256,6188,6188,0.0,4611,0.6912460327148438,True,1166,0.0017554999940330163,True,500,30,1118,False,,ProbingBenefit,1,207108
bb_basic,1088,0.009240399987902492,1458,1458,0.0,31,0.00353240966796875,True,1088,0.0017261000029975548,True,500,30,1213,False,,ProbingBenefit,2,272645
bb_enhanced,1088,0.005768099988927133,264,264,0.0,194,0.02442169189453125,True,1088,0.0017261000029975548,True,500,30,1213,False,,ProbingBenefit,2,272645
bb_basic,1166,0.016447000001790002,2583,2583,0.0,31,0.00347900390625,True,1166,0.0017767999961506575,True,500,30,1230,False,,ProbingBenefit,3,338182
bb_enhanced,1166,0.060314100002869964,2306,2306,0.0,1824,0.2050323486328125,True,1166,0.0017767999961506575,True,500,30,1230,False,,ProbingBenefit,3,338182
bb_basic,1225,0.0008734999864827842,126,126,0.0,31,0.003448486328125,True,1225,0.0017723999917507172,True,500,30,1227,False,,ProbingBenefit,4,403719
bb_enhanced,1225,0.013320700003532693,509,509,0.0,315,0.07819366455078125,True,1225,0.0017723999917507172,True,500,30,1227,False,,ProbingBenefit,4,403719
bb_basic,1127,0.015376800001831725,2430,2430,0.0,31,0.003448486328125,True,1127,0.0017477999936090782,True,500,30,1200,False,,ProbingBenefit,5,469256
bb_enhanced,1127,0.061063500004820526,2419,2419,0.0,1889,0.22601318359375,True,1127,0.0017477999936090782,True,500,30,1200,False,,ProbingBenefit,5,469256
bb_basic,1322,0.008478999996441416,1309,1309,0.0,31,0.00347900390625,True,1322,0.0017298000020673499,True,500,30,1195,False,,ProbingBenefit,6,534793
bb_enhanced,1322,0.03268880001269281,1303,1303,0.0,1005,0.12335968017578125,True,1322,0.0017298000020673499,True,500,30,1195,False,,ProbingBenefit,6,534793
bb_basic,1029,0.028098800001316704,4490,4490,0.0,31,0.003448486328125,True,1029,0.0017069000023184344,True,500,30,1190,False,,ProbingBenefit,7,600330
bb_enhanced,1029,0.11434479999297764,4482,4482,0.0,3448,0.4510955810546875,True,1029,0.0017069000023184344,True,500,30,1190,False,,ProbingBenefit,7,600330
bb_basic,1185,0.017910299997311085,2881,2881,0.0,31,0.00359344482421875,True,1185,0.0017649999936111271,True,500,30,1169,False,,ProbingBenefit,8,665867
bb_enhanced,1185,0.0694381999928737,2831,2831,0.0,2212,0.2681884765625,True,1185,0.0017649999936111271,True,500,30,1169,False,,ProbingBenefit,8,665867
bb_basic,1068,0.0019772999949054793,336,336,0.0,31,0.00328826904296875,True,1068,0.001750100011122413,True,500,30,1246,False,,ProbingBenefit,9,731404
bb_enhanced,1068,0.007237400001031347,345,345,0.0,268,0.02748870849609375,True,1068,0.001750100011122413,True,500,30,1246,False,,ProbingBenefit,9,731404
bb_basic,1244,0.0027677000034600496,472,472,0.0,31,0.00323486328125,True,1244,0.0017915999924298376,True,500,30,1286,False,,ProbingBenefit,10,2562868
bb_enhanced,1244,0.002923499996541068,133,133,0.0,95,0.011993408203125,True,1244,0.0017915999924298376,True,500,30,1286,False,,ProbingBenefit,10,2562868
bb_basic,1283,0.0017510000034235418,297,297,0.0,31,0.00341033935546875,True,1283,0.0017213999963132665,True,500,30,1211,False,,ProbingBenefit,11,2628405
bb_enhanced,1283,0.006561900008819066,303,303,0.0,228,0.02643585205078125,True,1283,0.0017213999963132665,True,500,30,1211,False,,ProbingBenefit,11,2628405
bb_basic,1108,0.013162899995222688,2120,2120,0.0,31,0.00347900390625,True,1108,0.0017686999926809222,True,500,30,1206,False,,ProbingBenefit,12,2693942
bb_enhanced,1108,0.008311900004628114,319,319,0.0,191,0.0491485595703125,True,1108,0.0017686999926809222,True,500,30,1206,False,,ProbingBenefit,12,2693942
bb_basic,1205,0.0008689999958733097,118,118,0.0,31,0.003387451171875,True,1205,0.0017270000098505989,True,500,30,1174,False,,ProbingBenefit,13,2759479
bb_enhanced,1205,0.0035184000007575378,100,100,0.0,63,0.012054443359375,True,1205,0.0017270000098505989,True,500,30,1174,False,,ProbingBenefit,13,2759479
bb_basic,1108,0.0017456999921705574,307,307,0.0,31,0.00324249267578125,True,1108,0.0017164000018965453,True,500,30,1279,False,,ProbingBenefit,14,2825016
bb_enhanced,1108,0.004524700008914806,180,180,0.0,111,0.02410888671875,True,1108,0.0017164000018965453,True,500,30,1279,False,,ProbingBenefit,14,2825016
bb_basic,1126,0.008855699998093769,1392,1392,0.0,31,0.00347900390625,True,1126,0.0017641000013099983,True,500,30,1163,False,,ProbingBenefit,15,2890553
bb_enhanced,1126,0.0331300999969244,1392,1392,0.0,1073,0.135101318359375,True,1126,0.0017641000013099983,True,500,30,1163,False,,ProbingBenefit,15,2890553
bb_basic,1205,0.00847109999449458,1386,1386,0.0,31,0.00347900390625,True,1205,0.0017100999975809827,True,500,30,1275,False,,ProbingBenefit,16,2956090
bb_enhanced,1205,0.008396800010814331,383,383,0.0,292,0.03337860107421875,True,1205,0.0017100999975809827,True,500,30,1275,False,,ProbingBenefit,16,2956090
bb_basic,1108,0.006556499996804632,1069,1069,0.0,31,0.00341796875,True,1108,0.0017262000037590042,True,500,30,1274,False,,ProbingBenefit,17,3021627
bb_enhanced,1108,0.006350499999825843,259,259,0.0,151,0.04022979736328125,True,1108,0.0017262000037590042,True,500,30,1274,False,,ProbingBenefit,17,3021627
bb_basic,1166,0.008210600004531443,1304,1304,0.0,31,0.00347900390625,True,1166,0.001735700003337115,True,500,30,1139,False,,ProbingBenefit,18,3087164
bb_enhanced,1166,0.027094699995359406,1098,1098,0.0,851,0.1016387939453125,True,1166,0.001735700003337115,True,500,30,1139,False,,ProbingBenefit,18,3087164
bb_basic,1205,0.0009655000030761585,147,147,0.0,31,0.00339508056640625,True,1205,0.00177419999090489,True,500,30,1142,False,,ProbingBenefit,19,3152701
bb_enhanced,1205,0.0022979000059422106,94,94,0.0,61,0.0107879638671875,True,1205,0.00177419999090489,True,500,30,1142,False,,ProbingBenefit,19,3152701
